Sex ,Length ,year,river,species
female,880,1989,Chena,Chinook
female,960,1989,Chena,Chinook
female,870,1989,Chena,Chinook
male,940,1989,Chena,Chinook
female,960,1989,Chena,Chinook
female,940,1989,Chena,Chinook
female,880,1989,Chena,Chinook
female,900,1989,Chena,Chinook
male,720,1989,Chena,Chinook
male,750,1989,Chena,Chinook
female,850,1989,Chena,Chinook
female,820,1989,Chena,Chinook
male,850,1989,Chena,Chinook
male,900,1989,Chena,Chinook
female,970,1989,Chena,Chinook
male,700,1989,Chena,Chinook
female,880,1989,Chena,Chinook
female,890,1989,Chena,Chinook
male,910,1989,Chena,Chinook
male,900,1989,Chena,Chinook
female,960,1989,Chena,Chinook
male,970,1989,Chena,Chinook
male,760,1989,Chena,Chinook
female,940,1989,Chena,Chinook
male,950,1989,Chena,Chinook
male,760,1989,Chena,Chinook
female,940,1989,Chena,Chinook
female,930,1989,Chena,Chinook
male,700,1989,Chena,Chinook
female,740,1989,Chena,Chinook
male,990,1989,Chena,Chinook
female,930,1989,Chena,Chinook
female,790,1989,Chena,Chinook
female,920,1989,Chena,Chinook
female,890,1989,Chena,Chinook
female,940,1989,Chena,Chinook
female,950,1989,Chena,Chinook
female,810,1989,Chena,Chinook
male,700,1989,Chena,Chinook
female,880,1989,Chena,Chinook
female,880,1989,Chena,Chinook
male,920,1989,Chena,Chinook
female,900,1989,Chena,Chinook
female,770,1989,Chena,Chinook
male,840,1989,Chena,Chinook
female,930,1989,Chena,Chinook
male,1030,1989,Chena,Chinook
male,800,1989,Chena,Chinook
female,760,1989,Chena,Chinook
female,910,1989,Chena,Chinook
female,880,1989,Chena,Chinook
male,700,1989,Chena,Chinook
male,660,1989,Chena,Chinook
male,960,1989,Chena,Chinook
male,850,1989,Chena,Chinook
male,1030,1989,Chena,Chinook
male,850,1989,Chena,Chinook
female,900,1989,Chena,Chinook
male,770,1989,Chena,Chinook
female,920,1989,Chena,Chinook
male,730,1989,Chena,Chinook
female,890,1989,Chena,Chinook
male,880,1989,Chena,Chinook
male,930,1989,Chena,Chinook
male,970,1989,Chena,Chinook
female,1000,1989,Chena,Chinook
female,930,1989,Chena,Chinook
female,960,1989,Chena,Chinook
female,800,1989,Chena,Chinook
female,840,1989,Chena,Chinook
male,790,1989,Chena,Chinook
female,940,1989,Chena,Chinook
male,820,1989,Chena,Chinook
female,880,1989,Chena,Chinook
male,960,1989,Chena,Chinook
female,920,1989,Chena,Chinook
female,910,1989,Chena,Chinook
female,850,1989,Chena,Chinook
male,820,1989,Chena,Chinook
female,880,1989,Chena,Chinook
male,850,1989,Chena,Chinook
male,770,1989,Chena,Chinook
male,820,1989,Chena,Chinook
female,840,1989,Chena,Chinook
female,920,1989,Chena,Chinook
male,590,1989,Chena,Chinook
female,880,1989,Chena,Chinook
female,950,1989,Chena,Chinook
female,860,1989,Chena,Chinook
male,750,1989,Chena,Chinook
male,720,1989,Chena,Chinook
female,960,1989,Chena,Chinook
female,900,1989,Chena,Chinook
female,780,1989,Chena,Chinook
female,890,1989,Chena,Chinook
female,920,1989,Chena,Chinook
male,800,1989,Chena,Chinook
female,890,1989,Chena,Chinook
male,1040,1989,Chena,Chinook
female,760,1989,Chena,Chinook
female,850,1989,Chena,Chinook
female,950,1989,Chena,Chinook
male,570,1989,Chena,Chinook
female,870,1989,Chena,Chinook
male,670,1989,Chena,Chinook
male,910,1989,Chena,Chinook
female,860,1989,Chena,Chinook
male,1020,1989,Chena,Chinook
female,960,1989,Chena,Chinook
female,930,1989,Chena,Chinook
female,960,1989,Chena,Chinook
female,920,1989,Chena,Chinook
male,970,1989,Chena,Chinook
male,680,1989,Chena,Chinook
male,750,1989,Chena,Chinook
female,860,1989,Chena,Chinook
female,760,1989,Chena,Chinook
male,930,1989,Chena,Chinook
female,830,1989,Chena,Chinook
female,910,1989,Chena,Chinook
female,850,1989,Chena,Chinook
male,920,1989,Chena,Chinook
male,770,1989,Chena,Chinook
female,870,1989,Chena,Chinook
female,960,1989,Chena,Chinook
female,970,1989,Chena,Chinook
female,950,1989,Chena,Chinook
female,910,1989,Chena,Chinook
male,550,1989,Chena,Chinook
female,790,1989,Chena,Chinook
male,560,1989,Chena,Chinook
female,870,1989,Chena,Chinook
female,920,1989,Chena,Chinook
male,683,1990,Chena,Chinook
female,875,1990,Chena,Chinook
female,866,1990,Chena,Chinook
male,734,1990,Chena,Chinook
male,522,1990,Chena,Chinook
female,877,1990,Chena,Chinook
male,732,1990,Chena,Chinook
male,760,1990,Chena,Chinook
male,635,1990,Chena,Chinook
male,530,1990,Chena,Chinook
male,578,1990,Chena,Chinook
male,920,1990,Chena,Chinook
female,890,1990,Chena,Chinook
male,685,1990,Chena,Chinook
female,1020,1990,Chena,Chinook
male,540,1990,Chena,Chinook
male,570,1990,Chena,Chinook
female,908,1990,Chena,Chinook
male,920,1990,Chena,Chinook
female,873,1990,Chena,Chinook
female,927,1990,Chena,Chinook
female,947,1990,Chena,Chinook
female,716,1990,Chena,Chinook
female,920,1990,Chena,Chinook
female,858,1990,Chena,Chinook
male,494,1990,Chena,Chinook
male,888,1990,Chena,Chinook
female,872,1990,Chena,Chinook
male,1020,1990,Chena,Chinook
female,950,1990,Chena,Chinook
female,840,1990,Chena,Chinook
female,860,1990,Chena,Chinook
female,840,1990,Chena,Chinook
male,745,1990,Chena,Chinook
male,935,1990,Chena,Chinook
female,945,1990,Chena,Chinook
male,1040,1990,Chena,Chinook
female,840,1990,Chena,Chinook
male,600,1990,Chena,Chinook
male,595,1990,Chena,Chinook
male,770,1990,Chena,Chinook
male,500,1990,Chena,Chinook
female,910,1990,Chena,Chinook
female,960,1990,Chena,Chinook
female,910,1990,Chena,Chinook
male,760,1990,Chena,Chinook
female,970,1990,Chena,Chinook
female,900,1990,Chena,Chinook
male,945,1990,Chena,Chinook
male,470,1990,Chena,Chinook
male,570,1990,Chena,Chinook
female,860,1990,Chena,Chinook
male,534,1990,Chena,Chinook
male,808,1990,Chena,Chinook
male,610,1990,Chena,Chinook
female,874,1990,Chena,Chinook
female,724,1990,Chena,Chinook
female,841,1990,Chena,Chinook
female,839,1990,Chena,Chinook
female,903,1990,Chena,Chinook
male,977,1990,Chena,Chinook
male,590,1990,Chena,Chinook
female,886,1990,Chena,Chinook
female,871,1990,Chena,Chinook
female,720,1990,Chena,Chinook
male,639,1990,Chena,Chinook
female,912,1990,Chena,Chinook
female,900,1990,Chena,Chinook
female,927,1990,Chena,Chinook
female,915,1990,Chena,Chinook
female,974,1990,Chena,Chinook
female,839,1990,Chena,Chinook
female,842,1990,Chena,Chinook
male,963,1990,Chena,Chinook
female,890,1990,Chena,Chinook
female,841,1990,Chena,Chinook
male,610,1990,Chena,Chinook
male,915,1990,Chena,Chinook
male,1031,1990,Chena,Chinook
male,842,1990,Chena,Chinook
female,983,1990,Chena,Chinook
female,894,1990,Chena,Chinook
female,870,1990,Chena,Chinook
male,649,1990,Chena,Chinook
male,510,1990,Chena,Chinook
male,559,1990,Chena,Chinook
male,589,1990,Chena,Chinook
male,645,1990,Chena,Chinook
male,604,1990,Chena,Chinook
male,765,1990,Chena,Chinook
female,923,1990,Chena,Chinook
male,554,1990,Chena,Chinook
male,852,1990,Chena,Chinook
female,816,1990,Chena,Chinook
male,975,1990,Chena,Chinook
female,930,1990,Chena,Chinook
male,583,1990,Chena,Chinook
male,624,1990,Chena,Chinook
female,920,1990,Chena,Chinook
male,571,1990,Chena,Chinook
male,679,1990,Chena,Chinook
female,953,1990,Chena,Chinook
male,561,1990,Chena,Chinook
male,1024,1990,Chena,Chinook
female,930,1990,Chena,Chinook
male,953,1990,Chena,Chinook
female,870,1990,Chena,Chinook
female,580,1990,Chena,Chinook
male,711,1990,Chena,Chinook
male,613,1990,Chena,Chinook
female,880,1990,Chena,Chinook
female,962,1990,Chena,Chinook
male,1041,1990,Chena,Chinook
male,940,1990,Chena,Chinook
male,840,1990,Chena,Chinook
male,539,1990,Chena,Chinook
male,825,1990,Chena,Chinook
male,963,1990,Chena,Chinook
male,715,1990,Chena,Chinook
female,777,1990,Chena,Chinook
female,797,1990,Chena,Chinook
female,940,1990,Chena,Chinook
male,710,1990,Chena,Chinook
male,750,1990,Chena,Chinook
female,770,1990,Chena,Chinook
female,614,1990,Chena,Chinook
female,932,1990,Chena,Chinook
female,872,1990,Chena,Chinook
female,746,1990,Chena,Chinook
male,915,1990,Chena,Chinook
female,910,1990,Chena,Chinook
female,881,1990,Chena,Chinook
female,945,1990,Chena,Chinook
male,970,1990,Chena,Chinook
male,930,1990,Chena,Chinook
male,895,1990,Chena,Chinook
female,819,1990,Chena,Chinook
male,727,1990,Chena,Chinook
male,593,1990,Chena,Chinook
male,843,1990,Chena,Chinook
male,1010,1990,Chena,Chinook
male,606,1990,Chena,Chinook
female,957,1990,Chena,Chinook
female,858,1990,Chena,Chinook
male,740,1990,Chena,Chinook
female,811,1990,Chena,Chinook
female,924,1990,Chena,Chinook
male,555,1990,Chena,Chinook
female,900,1990,Chena,Chinook
male,850,1990,Chena,Chinook
female,834,1990,Chena,Chinook
female,891,1990,Chena,Chinook
male,867,1990,Chena,Chinook
female,969,1990,Chena,Chinook
female,957,1990,Chena,Chinook
male,872,1990,Chena,Chinook
male,995,1990,Chena,Chinook
male,793,1990,Chena,Chinook
female,886,1990,Chena,Chinook
female,908,1990,Chena,Chinook
female,830,1990,Chena,Chinook
female,905,1990,Chena,Chinook
female,842,1990,Chena,Chinook
male,955,1990,Chena,Chinook
female,910,1990,Chena,Chinook
female,960,1990,Chena,Chinook
male,847,1990,Chena,Chinook
male,920,1990,Chena,Chinook
male,827,1990,Chena,Chinook
male,843,1990,Chena,Chinook
female,870,1990,Chena,Chinook
female,892,1990,Chena,Chinook
female,964,1990,Chena,Chinook
male,890,1990,Chena,Chinook
male,941,1990,Chena,Chinook
female,867,1990,Chena,Chinook
female,950,1990,Chena,Chinook
female,904,1990,Chena,Chinook
female,918,1990,Chena,Chinook
male,990,1990,Chena,Chinook
female,982,1990,Chena,Chinook
female,878,1990,Chena,Chinook
female,875,1990,Chena,Chinook
male,995,1990,Chena,Chinook
female,915,1990,Chena,Chinook
male,840,1990,Chena,Chinook
male,881,1990,Chena,Chinook
female,880,1990,Chena,Chinook
female,934,1990,Chena,Chinook
female,875,1990,Chena,Chinook
male,995,1990,Chena,Chinook
female,900,1990,Chena,Chinook
female,842,1990,Chena,Chinook
male,690,1990,Chena,Chinook
female,880,1990,Chena,Chinook
female,860,1990,Chena,Chinook
female,927,1990,Chena,Chinook
female,890,1990,Chena,Chinook
female,920,1990,Chena,Chinook
male,720,1990,Chena,Chinook
male,657,1990,Chena,Chinook
male,615,1990,Chena,Chinook
female,960,1990,Chena,Chinook
male,950,1990,Chena,Chinook
female,835,1990,Chena,Chinook
male,625,1990,Chena,Chinook
female,900,1990,Chena,Chinook
male,870,1990,Chena,Chinook
female,910,1990,Chena,Chinook
female,820,1990,Chena,Chinook
male,710,1990,Chena,Chinook
female,880,1990,Chena,Chinook
male,940,1990,Chena,Chinook
male,630,1990,Chena,Chinook
male,810,1990,Chena,Chinook
male,670,1990,Chena,Chinook
male,595,1990,Chena,Chinook
female,950,1990,Chena,Chinook
female,900,1990,Chena,Chinook
female,900,1990,Chena,Chinook
male,920,1990,Chena,Chinook
male,850,1990,Chena,Chinook
male,950,1990,Chena,Chinook
female,864,1990,Chena,Chinook
female,910,1990,Chena,Chinook
male,458,1990,Chena,Chinook
male,807,1990,Chena,Chinook
female,878,1990,Chena,Chinook
female,825,1990,Chena,Chinook
female,850,1990,Chena,Chinook
female,822,1990,Chena,Chinook
female,817,1990,Chena,Chinook
female,938,1990,Chena,Chinook
female,924,1990,Chena,Chinook
male,900,1990,Chena,Chinook
male,675,1990,Chena,Chinook
male,583,1990,Chena,Chinook
male,888,1990,Chena,Chinook
male,496,1990,Chena,Chinook
male,535,1990,Chena,Chinook
male,785,1990,Chena,Chinook
male,583,1990,Chena,Chinook
male,1000,1990,Chena,Chinook
female,852,1990,Chena,Chinook
female,655,1990,Chena,Chinook
male,690,1990,Chena,Chinook
male,700,1990,Chena,Chinook
male,540,1990,Chena,Chinook
male,660,1990,Chena,Chinook
male,564,1990,Chena,Chinook
male,512,1990,Chena,Chinook
male,752,1990,Chena,Chinook
female,865,1990,Chena,Chinook
male,632,1990,Chena,Chinook
female,900,1990,Chena,Chinook
female,891,1990,Chena,Chinook
female,820,1990,Chena,Chinook
female,843,1990,Chena,Chinook
female,870,1990,Chena,Chinook
female,932,1990,Chena,Chinook
male,840,1990,Chena,Chinook
female,850,1990,Chena,Chinook
female,907,1990,Chena,Chinook
male,722,1990,Chena,Chinook
male,934,1990,Chena,Chinook
male,592,1990,Chena,Chinook
male,906,1990,Chena,Chinook
male,634,1990,Chena,Chinook
female,680,1990,Chena,Chinook
male,875,1990,Chena,Chinook
male,500,1990,Chena,Chinook
male,510,1990,Chena,Chinook
male,545,1990,Chena,Chinook
female,870,1990,Chena,Chinook
female,872,1990,Chena,Chinook
female,854,1990,Chena,Chinook
female,880,1990,Chena,Chinook
female,848,1990,Chena,Chinook
female,780,1990,Chena,Chinook
female,905,1990,Chena,Chinook
female,830,1990,Chena,Chinook
female,928,1990,Chena,Chinook
male,558,1990,Chena,Chinook
female,868,1990,Chena,Chinook
female,890,1990,Chena,Chinook
female,922,1990,Chena,Chinook
female,833,1990,Chena,Chinook
female,858,1990,Chena,Chinook
female,910,1990,Chena,Chinook
female,884,1990,Chena,Chinook
female,847,1990,Chena,Chinook
female,968,1990,Chena,Chinook
female,857,1990,Chena,Chinook
male,564,1990,Chena,Chinook
male,522,1990,Chena,Chinook
female,920,1990,Chena,Chinook
female,888,1990,Chena,Chinook
female,862,1990,Chena,Chinook
female,800,1990,Chena,Chinook
male,822,1990,Chena,Chinook
male,672,1990,Chena,Chinook
female,918,1990,Chena,Chinook
male,555,1990,Chena,Chinook
female,892,1990,Chena,Chinook
female,904,1990,Chena,Chinook
female,880,1990,Chena,Chinook
female,832,1990,Chena,Chinook
female,859,1990,Chena,Chinook
female,773,1990,Chena,Chinook
female,910,1990,Chena,Chinook
female,811,1990,Chena,Chinook
female,935,1990,Chena,Chinook
female,813,1990,Chena,Chinook
female,876,1990,Chena,Chinook
female,887,1990,Chena,Chinook
female,902,1990,Chena,Chinook
female,840,1990,Chena,Chinook
male,566,1990,Chena,Chinook
male,585,1990,Chena,Chinook
male,592,1990,Chena,Chinook
female,944,1990,Chena,Chinook
male,872,1990,Chena,Chinook
female,768,1990,Chena,Chinook
female,826,1990,Chena,Chinook
male,577,1990,Chena,Chinook
male,793,1990,Chena,Chinook
male,886,1990,Chena,Chinook
male,596,1990,Chena,Chinook
male,587,1990,Chena,Chinook
female,808,1990,Chena,Chinook
male,833,1990,Chena,Chinook
female,780,1990,Chena,Chinook
unknown,834,1990,Chena,Chinook
male,897,1990,Chena,Chinook
female,909,1990,Chena,Chinook
female,826,1990,Chena,Chinook
female,1010,1990,Chena,Chinook
female,842,1990,Chena,Chinook
male,914,1990,Chena,Chinook
female,911,1990,Chena,Chinook
female,733,1990,Chena,Chinook
female,967,1990,Chena,Chinook
male,530,1990,Chena,Chinook
male,755,1990,Chena,Chinook
unknown,618,1990,Chena,Chinook
female,892,1990,Chena,Chinook
female,852,1990,Chena,Chinook
female,896,1990,Chena,Chinook
male,748,1990,Chena,Chinook
male,740,1990,Chena,Chinook
male,760,1990,Chena,Chinook
male,762,1990,Chena,Chinook
male,770,1990,Chena,Chinook
male,538,1990,Chena,Chinook
male,530,1990,Chena,Chinook
male,614,1990,Chena,Chinook
male,900,1990,Chena,Chinook
male,522,1990,Chena,Chinook
male,796,1990,Chena,Chinook
male,855,1990,Chena,Chinook
male,536,1990,Chena,Chinook
male,550,1990,Chena,Chinook
male,817,1990,Chena,Chinook
male,562,1990,Chena,Chinook
female,793,1990,Chena,Chinook
male,705,1990,Chena,Chinook
male,572,1990,Chena,Chinook
male,951,1990,Chena,Chinook
male,802,1990,Chena,Chinook
male,778,1990,Chena,Chinook
male,925,1990,Chena,Chinook
male,562,1990,Chena,Chinook
female,890,1990,Chena,Chinook
male,618,1990,Chena,Chinook
male,512,1990,Chena,Chinook
male,798,1990,Chena,Chinook
male,932,1990,Chena,Chinook
male,908,1990,Chena,Chinook
male,973,1990,Chena,Chinook
male,864,1990,Chena,Chinook
male,823,1990,Chena,Chinook
male,918,1990,Chena,Chinook
male,922,1990,Chena,Chinook
female,838,1990,Chena,Chinook
female,832,1990,Chena,Chinook
female,720,1990,Chena,Chinook
female,873,1990,Chena,Chinook
female,843,1990,Chena,Chinook
female,884,1990,Chena,Chinook
female,816,1990,Chena,Chinook
female,892,1990,Chena,Chinook
female,653,1990,Chena,Chinook
female,932,1990,Chena,Chinook
female,760,1990,Chena,Chinook
female,909,1990,Chena,Chinook
female,873,1990,Chena,Chinook
female,838,1990,Chena,Chinook
female,932,1990,Chena,Chinook
male,967,1990,Chena,Chinook
male,673,1990,Chena,Chinook
male,592,1990,Chena,Chinook
female,885,1990,Chena,Chinook
male,568,1990,Chena,Chinook
male,530,1990,Chena,Chinook
female,752,1990,Chena,Chinook
male,692,1990,Chena,Chinook
female,858,1990,Chena,Chinook
female,850,1990,Chena,Chinook
male,562,1990,Chena,Chinook
male,570,1990,Chena,Chinook
male,691,1990,Chena,Chinook
female,797,1990,Chena,Chinook
male,570,1990,Chena,Chinook
male,641,1990,Chena,Chinook
female,873,1990,Chena,Chinook
female,890,1990,Chena,Chinook
female,856,1990,Chena,Chinook
male,497,1990,Chena,Chinook
female,852,1990,Chena,Chinook
female,936,1990,Chena,Chinook
female,858,1990,Chena,Chinook
female,797,1990,Chena,Chinook
female,920,1990,Chena,Chinook
female,826,1990,Chena,Chinook
female,773,1990,Chena,Chinook
female,860,1990,Chena,Chinook
female,922,1990,Chena,Chinook
female,875,1990,Chena,Chinook
female,950,1990,Chena,Chinook
male,500,1990,Chena,Chinook
male,602,1990,Chena,Chinook
male,754,1990,Chena,Chinook
female,853,1990,Chena,Chinook
female,747,1990,Chena,Chinook
male,850,1990,Chena,Chinook
female,863,1990,Chena,Chinook
male,905,1990,Chena,Chinook
female,898,1990,Chena,Chinook
male,746,1990,Chena,Chinook
female,893,1990,Chena,Chinook
male,572,1990,Chena,Chinook
female,707,1990,Chena,Chinook
male,558,1990,Chena,Chinook
male,947,1990,Chena,Chinook
male,602,1990,Chena,Chinook
female,896,1990,Chena,Chinook
male,633,1990,Chena,Chinook
male,588,1990,Chena,Chinook
male,828,1990,Chena,Chinook
female,824,1990,Chena,Chinook
male,575,1990,Chena,Chinook
male,485,1990,Chena,Chinook
male,706,1990,Chena,Chinook
male,573,1990,Chena,Chinook
female,900,1990,Chena,Chinook
male,937,1990,Chena,Chinook
female,866,1990,Chena,Chinook
male,572,1990,Chena,Chinook
female,899,1990,Chena,Chinook
female,810,1990,Chena,Chinook
male,745,1990,Chena,Chinook
male,892,1990,Chena,Chinook
male,528,1990,Chena,Chinook
male,490,1990,Chena,Chinook
male,576,1990,Chena,Chinook
female,873,1990,Chena,Chinook
male,918,1990,Chena,Chinook
female,940,1990,Chena,Chinook
male,847,1990,Chena,Chinook
male,562,1990,Chena,Chinook
female,874,1990,Chena,Chinook
male,758,1990,Chena,Chinook
male,793,1990,Chena,Chinook
male,556,1990,Chena,Chinook
female,823,1990,Chena,Chinook
female,856,1990,Chena,Chinook
male,600,1990,Chena,Chinook
female,772,1990,Chena,Chinook
male,571,1990,Chena,Chinook
female,923,1990,Chena,Chinook
male,758,1990,Chena,Chinook
male,553,1990,Chena,Chinook
male,672,1990,Chena,Chinook
female,877,1990,Chena,Chinook
female,913,1990,Chena,Chinook
female,832,1990,Chena,Chinook
female,853,1990,Chena,Chinook
male,737,1990,Chena,Chinook
male,640,1990,Chena,Chinook
female,815,1990,Chena,Chinook
female,917,1990,Chena,Chinook
female,822,1990,Chena,Chinook
female,928,1990,Chena,Chinook
female,830,1990,Chena,Chinook
female,878,1990,Chena,Chinook
female,682,1990,Chena,Chinook
female,851,1990,Chena,Chinook
female,781,1990,Chena,Chinook
male,545,1990,Chena,Chinook
male,896,1990,Chena,Chinook
female,862,1990,Chena,Chinook
female,812,1990,Chena,Chinook
male,545,1990,Chena,Chinook
male,773,1990,Chena,Chinook
male,905,1990,Chena,Chinook
male,721,1990,Chena,Chinook
male,515,1990,Chena,Chinook
male,633,1990,Chena,Chinook
male,571,1990,Chena,Chinook
male,710,1990,Chena,Chinook
male,562,1990,Chena,Chinook
male,784,1990,Chena,Chinook
male,600,1990,Chena,Chinook
male,530,1990,Chena,Chinook
male,795,1990,Chena,Chinook
male,558,1990,Chena,Chinook
male,698,1990,Chena,Chinook
male,593,1990,Chena,Chinook
male,942,1990,Chena,Chinook
male,649,1990,Chena,Chinook
male,550,1990,Chena,Chinook
male,562,1990,Chena,Chinook
male,645,1990,Chena,Chinook
male,833,1990,Chena,Chinook
male,690,1990,Chena,Chinook
male,564,1990,Chena,Chinook
male,600,1990,Chena,Chinook
male,510,1990,Chena,Chinook
male,562,1990,Chena,Chinook
male,550,1990,Chena,Chinook
male,582,1990,Chena,Chinook
male,582,1990,Chena,Chinook
unknown,,1990,Chena,Chinook
male,571,1990,Chena,Chinook
male,590,1990,Chena,Chinook
female,828,1990,Chena,Chinook
female,883,1990,Chena,Chinook
female,811,1990,Chena,Chinook
female,879,1990,Chena,Chinook
female,960,1990,Chena,Chinook
